,cement,cement_type,cement_grade,silica_fume,fly_ash,fly_ash_type,limestone_powder,quartz_powder,glass_powder,rice_husk_ash,metakaolin,ggbfs,slag,slag_type,nano_caco3,nano_al2o3,nano_tio2,nano_sio2,filler,filler_type,sand,sand_type,sand_max_size,fiber1_type,fiber1_amount,fiber1_length,fiber1_diameter,fiber1_tensile_strength,fiber1_youngs_modulus,fiber2_type,fiber2_amount,fiber2_length,fiber2_diameter,fiber2_tensile_strength,fiber2_youngs_modulus,water,sp_type,sp_amount,curing_method,curing_temp,curing_humidity,curing_pressure,cs_28d
0,839.0,OPC_I,,104.0,104.0,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,919.0,,,Straight Steel Fiber,119.0,13.0,0.2,1900.0,,,,,,,,147.0,PCE_SP,56.5,Standard Curing,,,,135.0
1,839.0,OPC_I,,104.0,52.0,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,52.0,Pumicite,925.0,,,Straight Steel Fiber,119.0,13.0,0.2,1900.0,,,,,,,,147.0,PCE_SP,59.33,Standard Curing,,,,132.0
2,839.0,OPC_I,,104.0,26.0,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,78.0,Pumicite,931.0,,,Straight Steel Fiber,119.0,13.0,0.2,1900.0,,,,,,,,147.0,PCE_SP,59.33,Standard Curing,,,,122.5
3,839.0,OPC_I,,104.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,104.0,Pumicite,931.0,,,Straight Steel Fiber,119.0,13.0,0.2,1900.0,,,,,,,,147.0,PCE_SP,62.15,Standard Curing,,,,116.0
4,839.0,OPC_I,,104.0,52.0,class F,0.0,0.0,0.0,0.0,52.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,913.0,,,Straight Steel Fiber,119.0,13.0,0.2,1900.0,,,,,,,,147.0,PCE_SP,64.98,Standard Curing,,,,134.0
5,839.0,OPC_I,,104.0,26.0,class F,0.0,0.0,0.0,0.0,78.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,921.0,,,Straight Steel Fiber,119.0,13.0,0.2,1900.0,,,,,,,,147.0,PCE_SP,64.98,Standard Curing,,,,131.5
6,839.0,OPC_I,,104.0,0.0,,0.0,0.0,0.0,0.0,104.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,922.0,,,Straight Steel Fiber,119.0,13.0,0.2,1900.0,,,,,,,,147.0,PCE_SP,67.8,Standard Curing,,,,130.5
7,839.0,OPC_I,,104.0,83.0,class F,0.0,0.0,0.0,0.0,0.0,21.0,0.0,,0.0,0.0,0.0,0.0,0.0,,920.0,,,Straight Steel Fiber,119.0,13.0,0.2,1900.0,,,,,,,,147.0,PCE_SP,59.33,Standard Curing,,,,134.5
8,839.0,OPC_I,,104.0,62.0,class F,0.0,0.0,0.0,0.0,0.0,42.0,0.0,,0.0,0.0,0.0,0.0,0.0,,921.0,,,Straight Steel Fiber,119.0,13.0,0.2,1900.0,,,,,,,,147.0,PCE_SP,62.15,Standard Curing,,,,132.5
9,839.0,OPC_I,,104.0,0.0,,0.0,0.0,0.0,0.0,52.0,0.0,0.0,,0.0,0.0,0.0,0.0,52.0,Pumicite,926.0,,,Straight Steel Fiber,119.0,13.0,0.2,1900.0,,,,,,,,147.0,PCE_SP,64.98,Standard Curing,,,,123.0
10,839.0,OPC_I,,104.0,0.0,,0.0,0.0,0.0,0.0,62.0,21.0,0.0,,0.0,0.0,0.0,0.0,21.0,Pumicite,923.0,,,Straight Steel Fiber,119.0,13.0,0.2,1900.0,,,,,,,,147.0,PCE_SP,67.8,Standard Curing,,,,131.0
11,839.0,OPC_I,,94.0,0.0,,0.0,0.0,0.0,0.0,94.0,21.0,0.0,,0.0,0.0,0.0,0.0,0.0,,926.0,,,Straight Steel Fiber,119.0,13.0,0.2,1900.0,,,,,,,,147.0,PCE_SP,67.8,Standard Curing,,,,130.0
12,755.0,OPC_I,,94.0,0.0,,0.0,0.0,0.0,0.0,94.0,105.0,0.0,,0.0,0.0,0.0,0.0,0.0,,928.0,,,Straight Steel Fiber,119.0,13.0,0.2,1900.0,,,,,,,,147.0,PCE_SP,64.98,Standard Curing,,,,111.5
13,839.0,OPC_I,,78.0,0.0,,0.0,0.0,0.0,0.0,104.0,0.0,0.0,,0.0,0.0,0.0,0.0,26.0,Pumicite,940.0,,,Straight Steel Fiber,119.0,13.0,0.2,1900.0,,,,,,,,147.0,PCE_SP,62.15,Standard Curing,,,,119.0
14,839.0,OPC_I,,78.0,0.0,,0.0,0.0,0.0,0.0,130.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,934.0,,,Straight Steel Fiber,119.0,13.0,0.2,1900.0,,,,,,,,147.0,PCE_SP,64.98,Standard Curing,,,,121.0
15,839.0,OPC_I,,52.0,0.0,,0.0,0.0,0.0,0.0,156.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,946.0,,,Straight Steel Fiber,119.0,13.0,0.2,1900.0,,,,,,,,147.0,PCE_SP,62.15,Standard Curing,,,,116.0
16,856.0,OPC_42.5,42.5,214.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1178.0,Quartz Sand,0.8,Straight Steel Fiber,160.0,13.0,0.2,2000.0,,,,,,,,182.0,HRWRA,24.6,Standard Curing,20.0,95.0,,157.0
17,589.0,OPC_42.5,42.5,214.0,161.0,class F,0.0,0.0,0.0,0.0,0.0,107.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1178.0,Quartz Sand,0.8,Straight Steel Fiber,160.0,13.0,0.2,2000.0,,,,,,,,182.0,HRWRA,16.1,Standard Curing,20.0,95.0,,164.0
18,375.0,OPC_42.5,42.5,214.0,161.0,class F,0.0,0.0,0.0,0.0,0.0,321.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1178.0,Quartz Sand,0.8,Straight Steel Fiber,160.0,13.0,0.2,2000.0,,,,,,,,182.0,HRWRA,9.1,Standard Curing,20.0,95.0,,144.0
19,1000.0,OPC_52.5,52.5,250.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1250.0,Silica Sand,0.3,Straight Steel Fiber,156.0,12.0,0.2,,,,,,,,,225.0,PCE_SP,24.8,Standard Curing,20.0,50.0,,162.0
22,900.0,OPC_52.5,52.5,250.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,100.0,Recycled Brick Powder,1250.0,Silica Sand,0.3,Straight Steel Fiber,156.0,12.0,0.2,,,,,,,,,225.0,PCE_SP,24.8,Standard Curing,20.0,50.0,,167.0
23,800.0,OPC_52.5,52.5,250.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,200.0,Recycled Brick Powder,1250.0,Silica Sand,0.3,Straight Steel Fiber,156.0,12.0,0.2,,,,,,,,,225.0,PCE_SP,24.8,Standard Curing,20.0,50.0,,157.0
24,700.0,OPC_52.5,52.5,250.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,300.0,Recycled Brick Powder,1250.0,Silica Sand,0.3,Straight Steel Fiber,156.0,12.0,0.2,,,,,,,,,225.0,PCE_SP,24.8,Standard Curing,20.0,50.0,,156.0
25,500.0,OPC_52.5,52.5,250.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,500.0,Recycled Brick Powder,1250.0,Silica Sand,0.3,Straight Steel Fiber,156.0,12.0,0.2,,,,,,,,,225.0,PCE_SP,24.8,Standard Curing,20.0,50.0,,152.0
26,300.0,OPC_52.5,52.5,250.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,700.0,Recycled Brick Powder,1250.0,Silica Sand,0.3,Straight Steel Fiber,156.0,12.0,0.2,,,,,,,,,225.0,PCE_SP,24.8,Standard Curing,20.0,50.0,,132.0
27,1000.0,OPC_52.5,52.5,175.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,75.0,Recycled Brick Powder,1250.0,Silica Sand,0.3,Straight Steel Fiber,156.0,12.0,0.2,,,,,,,,,225.0,PCE_SP,24.8,Standard Curing,20.0,50.0,,168.0
28,1000.0,OPC_52.5,52.5,125.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,125.0,Recycled Brick Powder,1250.0,Silica Sand,0.3,Straight Steel Fiber,156.0,12.0,0.2,,,,,,,,,225.0,PCE_SP,24.8,Standard Curing,20.0,50.0,,152.0
29,1000.0,OPC_52.5,52.5,75.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,175.0,Recycled Brick Powder,1250.0,Silica Sand,0.3,Straight Steel Fiber,156.0,12.0,0.2,,,,,,,,,225.0,PCE_SP,24.8,Standard Curing,20.0,50.0,,150.0
30,1000.0,OPC_52.5,52.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,250.0,Recycled Brick Powder,1250.0,Silica Sand,0.3,Straight Steel Fiber,156.0,12.0,0.2,,,,,,,,,225.0,PCE_SP,24.8,Standard Curing,20.0,50.0,,147.0
31,700.0,OPC_52.5,52.5,175.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,375.0,Recycled Brick Powder,1250.0,Silica Sand,0.3,Straight Steel Fiber,156.0,12.0,0.2,,,,,,,,,225.0,PCE_SP,24.8,Standard Curing,20.0,50.0,,166.0
32,700.0,OPC_52.5,52.5,125.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,425.0,Recycled Brick Powder,1250.0,Silica Sand,0.3,Straight Steel Fiber,156.0,12.0,0.2,,,,,,,,,225.0,PCE_SP,24.8,Standard Curing,20.0,50.0,,150.0
33,700.0,OPC_52.5,52.5,75.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,475.0,Recycled Brick Powder,1250.0,Silica Sand,0.3,Straight Steel Fiber,156.0,12.0,0.2,,,,,,,,,225.0,PCE_SP,24.8,Standard Curing,20.0,50.0,,147.0
34,700.0,OPC_52.5,52.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,550.0,Recycled Brick Powder,1250.0,Silica Sand,0.3,Straight Steel Fiber,156.0,12.0,0.2,,,,,,,,,225.0,PCE_SP,24.8,Standard Curing,20.0,50.0,,137.0
35,300.0,OPC_52.5,52.5,175.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,775.0,Recycled Brick Powder,1250.0,Silica Sand,0.3,Straight Steel Fiber,156.0,12.0,0.2,,,,,,,,,225.0,PCE_SP,24.8,Standard Curing,20.0,50.0,,130.0
36,300.0,OPC_52.5,52.5,125.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,825.0,Recycled Brick Powder,1250.0,Silica Sand,0.3,Straight Steel Fiber,156.0,12.0,0.2,,,,,,,,,225.0,PCE_SP,24.8,Standard Curing,20.0,50.0,,120.5
37,300.0,OPC_52.5,52.5,75.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,875.0,Recycled Brick Powder,1250.0,Silica Sand,0.3,Straight Steel Fiber,156.0,12.0,0.2,,,,,,,,,225.0,PCE_SP,24.8,Standard Curing,20.0,50.0,,108.0
38,300.0,OPC_52.5,52.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,950.0,Recycled Brick Powder,1250.0,Silica Sand,0.3,Straight Steel Fiber,156.0,12.0,0.2,,,,,,,,,225.0,PCE_SP,24.8,Standard Curing,20.0,50.0,,103.0
39,807.0,HS_cement,,225.0,0.0,,0.0,243.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,972.0,Quartz Sand,0.6,,,,,,,,,,,,,195.0,PCE_HRWRA,13.0,Standard Curing,20.0,100.0,,169.0
40,724.0,HS_cement,,224.0,0.0,,0.0,241.0,81.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,966.0,Quartz Sand,0.6,,,,,,,,,,,,,195.0,PCE_HRWRA,13.0,Standard Curing,20.0,100.0,,168.0
41,639.0,HS_cement,,222.0,0.0,,0.0,240.0,160.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,,,,,,,,,,,,,193.0,PCE_HRWRA,13.0,Standard Curing,20.0,100.0,,173.0
42,556.0,HS_cement,,221.0,0.0,,0.0,238.0,238.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,953.0,Quartz Sand,0.6,,,,,,,,,,,,,192.0,PCE_HRWRA,13.0,Standard Curing,20.0,100.0,,165.0
43,473.0,HS_cement,,219.0,0.0,,0.0,237.0,316.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,947.0,Quartz Sand,0.6,,,,,,,,,,,,,191.0,PCE_HRWRA,13.0,Standard Curing,20.0,100.0,,157.0
44,392.0,HS_cement,,217.0,0.0,,0.0,235.0,392.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,941.0,Quartz Sand,0.6,,,,,,,,,,,,,190.0,PCE_HRWRA,13.0,Standard Curing,20.0,100.0,,150.0
45,807.0,HS_cement,,224.0,0.0,,0.0,121.0,121.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,967.0,Quartz Sand,0.6,,,,,,,,,,,,,195.0,PCE_HRWRA,13.0,Standard Curing,20.0,100.0,,172.0
46,807.0,HS_cement,,224.0,0.0,,0.0,0.0,242.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,967.0,Quartz Sand,0.6,,,,,,,,,,,,,195.0,PCE_HRWRA,13.0,Standard Curing,20.0,100.0,,168.0
47,636.0,HS_cement,,221.0,0.0,,0.0,0.0,398.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,955.0,Quartz Sand,0.6,,,,,,,,,,,,,193.0,PCE_HRWRA,13.0,Standard Curing,20.0,100.0,,168.0
48,623.0,HS_cement,,216.0,0.0,,0.0,0.0,390.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,935.0,Quartz Sand,0.6,Straight Steel Fiber,158.0,13.0,0.2,,,,,,,,,188.0,PCE_HRWRA,13.0,Standard Curing,20.0,100.0,,172.0
49,807.0,HS_cement,,225.0,0.0,,0.0,243.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,972.0,Quartz Sand,0.6,,,,,,,,,,,,,195.0,PCE_HRWRA,13.0,Heat Curing,90.0,100.0,,205.0
50,724.0,HS_cement,,224.0,0.0,,0.0,241.0,81.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,966.0,Quartz Sand,0.6,,,,,,,,,,,,,195.0,PCE_HRWRA,13.0,Heat Curing,90.0,100.0,,210.0
51,639.0,HS_cement,,222.0,0.0,,0.0,240.0,160.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,960.0,Quartz Sand,0.6,,,,,,,,,,,,,193.0,PCE_HRWRA,13.0,Heat Curing,90.0,100.0,,212.0
52,556.0,HS_cement,,221.0,0.0,,0.0,238.0,238.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,953.0,Quartz Sand,0.6,,,,,,,,,,,,,192.0,PCE_HRWRA,13.0,Heat Curing,90.0,100.0,,197.0
53,473.0,HS_cement,,219.0,0.0,,0.0,237.0,316.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,947.0,Quartz Sand,0.6,,,,,,,,,,,,,191.0,PCE_HRWRA,13.0,Heat Curing,90.0,100.0,,195.0
54,392.0,HS_cement,,217.0,0.0,,0.0,235.0,392.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,941.0,Quartz Sand,0.6,,,,,,,,,,,,,190.0,PCE_HRWRA,13.0,Heat Curing,90.0,100.0,,190.0
55,807.0,HS_cement,,224.0,0.0,,0.0,121.0,121.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,967.0,Quartz Sand,0.6,,,,,,,,,,,,,195.0,PCE_HRWRA,13.0,Heat Curing,90.0,100.0,,222.0
56,807.0,HS_cement,,224.0,0.0,,0.0,0.0,242.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,967.0,Quartz Sand,0.6,,,,,,,,,,,,,195.0,PCE_HRWRA,13.0,Heat Curing,90.0,100.0,,234.0
57,636.0,HS_cement,,221.0,0.0,,0.0,0.0,398.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,955.0,Quartz Sand,0.6,,,,,,,,,,,,,193.0,PCE_HRWRA,13.0,Heat Curing,90.0,100.0,,212.0
58,623.0,HS_cement,,216.0,0.0,,0.0,0.0,390.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,935.0,Quartz Sand,0.6,Straight Steel Fiber,158.0,13.0,0.2,,,,,,,,,188.0,PCE_HRWRA,13.0,Heat Curing,90.0,100.0,,220.0
59,900.0,OPC_I,,220.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1005.0,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,12.7,0.15,2500.0,,,,,,,,162.0,PCE_HRWRA,40.0,Standard Curing,22.0,,,161.0
60,900.0,OPC_I,,132.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,88.0,Natural Pozzolana,1030.0,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,12.7,0.15,2500.0,,,,,,,,162.0,PCE_HRWRA,40.0,Standard Curing,22.0,,,147.0
61,900.0,OPC_I,,88.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,132.0,Natural Pozzolana,1042.0,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,12.7,0.15,2500.0,,,,,,,,162.0,PCE_HRWRA,40.0,Standard Curing,22.0,,,154.0
62,900.0,OPC_I,,44.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,176.0,Natural Pozzolana,1055.0,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,12.7,0.15,2500.0,,,,,,,,162.0,PCE_HRWRA,40.0,Standard Curing,22.0,,,136.0
63,900.0,OPC_I,,132.0,88.0,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1030.0,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,12.7,0.15,2500.0,,,,,,,,162.0,PCE_HRWRA,40.0,Standard Curing,22.0,,,150.0
64,900.0,OPC_I,,88.0,132.0,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1042.0,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,12.7,0.15,2500.0,,,,,,,,162.0,PCE_HRWRA,40.0,Standard Curing,22.0,,,158.0
65,900.0,OPC_I,,44.0,176.0,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1055.0,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,12.7,0.15,2500.0,,,,,,,,162.0,PCE_HRWRA,40.0,Standard Curing,22.0,,,143.0
66,900.0,OPC_I,,209.0,0.0,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1000.0,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,12.7,0.15,2500.0,,,,,,,,162.0,PCE_HRWRA,40.0,Standard Curing,22.0,,,159.0
67,900.0,OPC_I,,198.0,0.0,,22.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,990.0,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,12.7,0.15,2500.0,,,,,,,,162.0,PCE_HRWRA,40.0,Standard Curing,22.0,,,146.0
68,900.0,OPC_I,,176.0,0.0,,44.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,985.0,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,12.7,0.15,2500.0,,,,,,,,162.0,PCE_HRWRA,40.0,Standard Curing,22.0,,,152.0
69,900.0,OPC_I,,209.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,11.0,Cement Kiln Dust,1008.0,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,12.7,0.15,2500.0,,,,,,,,162.0,PCE_HRWRA,40.0,Standard Curing,22.0,,,144.0
70,900.0,OPC_I,,198.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,22.0,Cement Kiln Dust,1000.0,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,12.7,0.15,2500.0,,,,,,,,162.0,PCE_HRWRA,40.0,Standard Curing,22.0,,,142.0
71,900.0,OPC_I,,176.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,44.0,Cement Kiln Dust,1015.0,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,12.7,0.15,2500.0,,,,,,,,162.0,PCE_HRWRA,40.0,Standard Curing,22.0,,,152.0
72,900.0,OPC_I,,209.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,11.0,Steel Slag,0.0,0.0,0.0,0.0,0.0,,1010.0,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,12.7,0.15,2500.0,,,,,,,,162.0,PCE_HRWRA,40.0,Standard Curing,22.0,,,134.0
73,900.0,OPC_I,,198.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,22.0,Steel Slag,0.0,0.0,0.0,0.0,0.0,,1000.0,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,12.7,0.15,2500.0,,,,,,,,162.0,PCE_HRWRA,40.0,Standard Curing,22.0,,,140.0
74,900.0,OPC_I,,176.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,44.0,Steel Slag,0.0,0.0,0.0,0.0,0.0,,1025.0,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,12.7,0.15,2500.0,,,,,,,,162.0,PCE_HRWRA,40.0,Standard Curing,22.0,,,161.0
75,900.0,OPC_I,,220.0,0.0,,47.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,931.0,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,12.7,0.15,2500.0,,,,,,,,162.0,PCE_HRWRA,40.0,Standard Curing,22.0,,,125.0
76,900.0,OPC_I,,220.0,0.0,,87.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,868.0,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,12.7,0.15,2500.0,,,,,,,,162.0,PCE_HRWRA,40.0,Standard Curing,22.0,,,163.0
77,900.0,OPC_I,,220.0,0.0,,153.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,764.0,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,12.7,0.15,2500.0,,,,,,,,162.0,PCE_HRWRA,40.0,Standard Curing,22.0,,,132.0
78,900.0,OPC_I,,220.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,48.0,Cement Kiln Dust,962.0,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,12.7,0.15,2500.0,,,,,,,,162.0,PCE_HRWRA,40.0,Standard Curing,22.0,,,153.0
79,900.0,OPC_I,,220.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,92.0,Cement Kiln Dust,922.0,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,12.7,0.15,2500.0,,,,,,,,162.0,PCE_HRWRA,40.0,Standard Curing,22.0,,,135.0
80,900.0,OPC_I,,220.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,170.0,Cement Kiln Dust,851.0,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,12.7,0.15,2500.0,,,,,,,,162.0,PCE_HRWRA,40.0,Standard Curing,22.0,,,100.0
81,900.0,OPC_I,,220.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.0,Steel Slag,0.0,0.0,0.0,0.0,0.0,,972.0,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,12.7,0.15,2500.0,,,,,,,,162.0,PCE_HRWRA,40.0,Standard Curing,22.0,,,161.0
82,900.0,OPC_I,,220.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,94.0,Steel Slag,0.0,0.0,0.0,0.0,0.0,,942.0,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,12.7,0.15,2500.0,,,,,,,,162.0,PCE_HRWRA,40.0,Standard Curing,22.0,,,153.0
83,900.0,OPC_I,,220.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,177.0,Steel Slag,0.0,0.0,0.0,0.0,0.0,,886.0,Fine Dune Sand,0.6,Straight Steel Fiber,157.0,12.7,0.15,2500.0,,,,,,,,162.0,PCE_HRWRA,40.0,Standard Curing,22.0,,,160.0
84,828.0,OPC_52.5,52.5,207.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,911.0,Silica Sand,0.3,,,,,,,,,,,,,224.6,,26.4,Standard Curing,20.0,,,98.0
85,818.0,OPC_52.5,52.5,204.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,899.0,Silica Sand,0.3,Straight Steel Fiber,164.0,13.0,0.16,,,,,,,,,221.8,,26.0,Standard Curing,20.0,,,192.0
86,726.0,OPC_52.5,52.5,181.0,0.0,,0.0,290.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,789.0,Silica Sand,0.3,,,,,,,,,,,,,196.9,,23.1,Standard Curing,20.0,,,119.0
87,691.0,OPC_52.5,52.5,172.0,0.0,,0.0,276.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,759.0,Silica Sand,0.3,Straight Steel Fiber,138.0,13.0,0.16,,,,,,,,,187.3,,22.0,Standard Curing,20.0,,,155.0
88,828.0,OPC_52.5,52.5,0.0,0.0,,0.0,0.0,0.0,0.0,207.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,911.0,Silica Sand,0.3,,,,,,,,,,,,,224.6,,26.4,Standard Curing,20.0,,,109.0
89,824.0,OPC_52.5,52.5,0.0,0.0,,0.0,0.0,0.0,0.0,204.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,899.0,Silica Sand,0.3,Straight Steel Fiber,164.0,13.0,0.16,,,,,,,,,221.8,,26.0,Standard Curing,20.0,,,161.0
