cement,cement_type,cement_grade,silica_fume,fly_ash,fly_ash_type,limestone_powder,quartz_powder,glass_powder,rice_husk_ash,metakaolin,ggbfs,slag,slag_type,nano_caco3,nano_al2o3,nano_tio2,nano_sio2,filler,filler_type,sand,sand_type,sand_max_size,fiber1_type,fiber1_amount,fiber1_length,fiber1_diameter,fiber2_type,fiber2_amount,water,sp_type,sp_amount,curing_method,curing_temp,cs_28d,reference
823.0,HS_cement,,0.0,0.0,not_applicable,0.0,247.0,229.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,987.0,Quartz Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,199.0,PCE_HRWRA,13.0,Standard Curing,20.0,130.0,Ref-73-Research
823.0,HS_cement,,0.0,0.0,not_applicable,0.0,247.0,229.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,987.0,Quartz Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,199.0,PCE_HRWRA,13.0,Standard Curing,20.0,135.0,Ref-73-Research
813.0,HS_cement,,163.0,0.0,not_applicable,0.0,244.0,63.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,976.0,Quartz Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,198.0,PCE_HRWRA,13.0,Standard Curing,20.0,180.0,Ref-73-Research
816.0,HS_cement,,113.0,0.0,not_applicable,0.0,245.0,113.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,980.0,Quartz Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,197.0,PCE_HRWRA,13.0,Standard Curing,20.0,171.0,Ref-73-Research
819.0,HS_cement,,68.0,0.0,not_applicable,0.0,246.0,159.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,983.0,Quartz Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,198.0,PCE_HRWRA,13.0,Standard Curing,20.0,168.0,Ref-73-Research
823.0,HS_cement,,0.0,0.0,not_applicable,0.0,247.0,229.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,987.0,Quartz Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,199.0,PCE_HRWRA,13.0,Standard Curing,20.0,145.0,Ref-73-Research
810.0,HS_cement,,225.0,0.0,not_applicable,0.0,243.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,972.0,Quartz Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,196.0,PCE_HRWRA,13.0,Steam Curing,90.0,210.0,Ref-73-Research
823.0,HS_cement,,0.0,0.0,not_applicable,0.0,247.0,229.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,987.0,Quartz Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,199.0,PCE_HRWRA,13.0,Steam Curing,90.0,130.0,Ref-73-Research
823.0,HS_cement,,0.0,0.0,not_applicable,0.0,247.0,229.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,987.0,Quartz Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,199.0,PCE_HRWRA,13.0,Steam Curing,90.0,160.0,Ref-73-Research
823.0,HS_cement,,0.0,0.0,not_applicable,0.0,247.0,229.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,987.0,Quartz Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,199.0,PCE_HRWRA,13.0,Steam Curing,90.0,170.0,Ref-73-Research
823.0,HS_cement,,0.0,0.0,not_applicable,0.0,247.0,229.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,987.0,Quartz Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,199.0,PCE_HRWRA,13.0,Steam Curing,90.0,171.0,Ref-73-Research
813.0,HS_cement,,163.0,0.0,not_applicable,0.0,244.0,63.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,976.0,Quartz Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,198.0,PCE_HRWRA,13.0,Steam Curing,90.0,230.0,Ref-73-Research
816.0,HS_cement,,113.0,0.0,not_applicable,0.0,245.0,113.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,980.0,Quartz Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,197.0,PCE_HRWRA,13.0,Steam Curing,90.0,220.0,Ref-73-Research
819.0,HS_cement,,68.0,0.0,not_applicable,0.0,246.0,159.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,983.0,Quartz Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,198.0,PCE_HRWRA,13.0,Steam Curing,90.0,200.0,Ref-73-Research
823.0,HS_cement,,0.0,0.0,not_applicable,0.0,247.0,229.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,987.0,Quartz Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,199.0,PCE_HRWRA,13.0,Steam Curing,90.0,178.0,Ref-73-Research
1080.0,OPC_52.5,52.5,120.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,780.0,Locally Available Sand,,not_applicable,0.0,,,not_applicable,0.0,180.0,PCE_SP,35.0,Standard Curing,20.0,90.0,Ref-74-Research
1020.0,OPC_52.5,52.5,120.0,0.0,not_applicable,0.0,0.0,0.0,0.0,60.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,780.0,Locally Available Sand,,not_applicable,0.0,,,not_applicable,0.0,180.0,PCE_SP,37.0,Standard Curing,20.0,95.0,Ref-74-Research
960.0,OPC_52.5,52.5,120.0,0.0,not_applicable,0.0,0.0,0.0,0.0,120.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,780.0,Locally Available Sand,,not_applicable,0.0,,,not_applicable,0.0,180.0,PCE_SP,38.0,Standard Curing,20.0,114.0,Ref-74-Research
900.0,OPC_52.5,52.5,120.0,0.0,not_applicable,0.0,0.0,0.0,0.0,180.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,780.0,Locally Available Sand,,not_applicable,0.0,,,not_applicable,0.0,180.0,PCE_SP,39.0,Standard Curing,20.0,110.0,Ref-74-Research
840.0,OPC_52.5,52.5,120.0,0.0,not_applicable,0.0,0.0,0.0,0.0,240.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,780.0,Locally Available Sand,,not_applicable,0.0,,,not_applicable,0.0,180.0,PCE_SP,41.0,Standard Curing,20.0,95.0,Ref-74-Research
1080.0,OPC_52.5,52.5,120.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,780.0,Locally Available Sand,,Straight Steel Fiber,156.0,13.0,0.22,not_applicable,0.0,180.0,PCE_SP,38.0,Standard Curing,20.0,122.0,Ref-74-Research
960.0,OPC_52.5,52.5,120.0,0.0,not_applicable,0.0,0.0,0.0,0.0,120.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,780.0,Locally Available Sand,,Straight Steel Fiber,156.0,13.0,0.22,not_applicable,0.0,180.0,PCE_SP,40.0,Standard Curing,20.0,146.0,Ref-74-Research
840.0,OPC_52.5,52.5,120.0,120.0,class F,0.0,0.0,0.0,0.0,120.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,780.0,Locally Available Sand,,Straight Steel Fiber,156.0,13.0,0.22,not_applicable,0.0,180.0,PCE_SP,40.0,Standard Curing,20.0,140.0,Ref-74-Research
840.0,OPC_52.5,52.5,120.0,0.0,not_applicable,0.0,0.0,0.0,0.0,120.0,120.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,780.0,Locally Available Sand,,Straight Steel Fiber,156.0,13.0,0.22,not_applicable,0.0,180.0,PCE_SP,42.0,Standard Curing,20.0,154.0,Ref-74-Research
840.0,OPC_52.5,52.5,120.0,0.0,not_applicable,0.0,0.0,120.0,0.0,120.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,780.0,Locally Available Sand,,Straight Steel Fiber,156.0,13.0,0.22,not_applicable,0.0,180.0,PCE_SP,42.0,Standard Curing,20.0,132.0,Ref-74-Research
840.0,OPC_52.5,52.5,120.0,0.0,not_applicable,0.0,0.0,0.0,0.0,120.0,0.0,120.0,"Steel Slag 
Powder",0.0,0.0,0.0,0.0,0.0,not_applicable,780.0,Locally Available Sand,,Straight Steel Fiber,156.0,13.0,0.22,not_applicable,0.0,180.0,PCE_SP,45.0,Standard Curing,20.0,126.0,Ref-74-Research
490.0,OPC_52.5,52.5,187.0,0.0,not_applicable,270.0,0.0,0.0,0.0,0.0,0.0,200.0,unknown_type,0.0,0.0,0.0,0.0,0.0,not_applicable,920.0,Natural River Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,204.0,PCE_HRWRA,41.8,Standard Curing,20.0,130.94,Ref-75-Research
540.0,OPC_52.5,52.5,187.0,0.0,not_applicable,270.0,0.0,0.0,0.0,0.0,0.0,150.0,unknown_type,0.0,0.0,0.0,0.0,0.0,not_applicable,920.0,Natural River Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,204.0,PCE_HRWRA,41.8,Standard Curing,20.0,128.35,Ref-75-Research
590.0,OPC_52.5,52.5,187.0,0.0,not_applicable,270.0,0.0,0.0,0.0,0.0,0.0,100.0,unknown_type,0.0,0.0,0.0,0.0,0.0,not_applicable,920.0,Natural River Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,204.0,PCE_HRWRA,41.8,Standard Curing,20.0,128.73,Ref-75-Research
640.0,OPC_52.5,52.5,187.0,0.0,not_applicable,270.0,0.0,0.0,0.0,0.0,0.0,50.0,unknown_type,0.0,0.0,0.0,0.0,0.0,not_applicable,920.0,Natural River Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,204.0,PCE_HRWRA,41.8,Standard Curing,20.0,130.18,Ref-75-Research
690.0,OPC_52.5,52.5,187.0,0.0,not_applicable,270.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,920.0,Natural River Sand,0.6,not_applicable,0.0,,,not_applicable,0.0,204.0,PCE_HRWRA,41.8,Standard Curing,20.0,130.9,Ref-75-Research
830.0,OPC_42.5,42.5,291.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,977.0,Quartz Sand,3.0,Straight Steel Fiber,234.0,6.0,0.15,not_applicable,0.0,151.0,PCE_SP,55.0,Standard Curing,20.0,202.0,Ref-76-Research
664.0,OPC_42.5,42.5,205.0,83.0,class C,0.0,0.0,0.0,0.0,0.0,83.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1041.0,Quartz Sand,3.0,Straight Steel Fiber,234.0,6.0,0.15,not_applicable,0.0,151.0,PCE_SP,35.0,Standard Curing,20.0,207.0,Ref-76-Research
581.0,OPC_42.5,42.5,157.0,166.0,class C,0.0,0.0,0.0,0.0,0.0,83.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1066.0,Quartz Sand,3.0,Straight Steel Fiber,234.0,6.0,0.15,not_applicable,0.0,151.0,PCE_SP,34.0,Standard Curing,20.0,212.0,Ref-76-Research
498.0,OPC_42.5,42.5,141.0,249.0,class C,0.0,0.0,0.0,0.0,0.0,83.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1058.0,Quartz Sand,3.0,Straight Steel Fiber,234.0,6.0,0.15,not_applicable,0.0,151.0,PCE_SP,33.0,Standard Curing,20.0,206.0,Ref-76-Research
664.0,OPC_42.5,42.5,195.0,166.0,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1030.0,Quartz Sand,3.0,Straight Steel Fiber,234.0,6.0,0.15,not_applicable,0.0,151.0,PCE_SP,38.0,Standard Curing,20.0,210.0,Ref-76-Research
498.0,OPC_42.5,42.5,173.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,332.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1079.0,Quartz Sand,3.0,Straight Steel Fiber,234.0,6.0,0.15,not_applicable,0.0,151.0,PCE_SP,35.0,Standard Curing,20.0,200.0,Ref-76-Research
830.0,OPC_42.5,42.5,291.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,977.0,Quartz Sand,3.0,Straight Steel Fiber,234.0,6.0,0.15,not_applicable,0.0,151.0,PCE_SP,55.0,Steam Curing,100.0,255.0,Ref-76-Research
664.0,OPC_42.5,42.5,205.0,83.0,class C,0.0,0.0,0.0,0.0,0.0,83.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1041.0,Quartz Sand,3.0,Straight Steel Fiber,234.0,6.0,0.15,not_applicable,0.0,151.0,PCE_SP,35.0,Steam Curing,100.0,261.0,Ref-76-Research
581.0,OPC_42.5,42.5,157.0,166.0,class C,0.0,0.0,0.0,0.0,0.0,83.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1066.0,Quartz Sand,3.0,Straight Steel Fiber,234.0,6.0,0.15,not_applicable,0.0,151.0,PCE_SP,34.0,Steam Curing,100.0,252.0,Ref-76-Research
498.0,OPC_42.5,42.5,141.0,249.0,class C,0.0,0.0,0.0,0.0,0.0,83.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1058.0,Quartz Sand,3.0,Straight Steel Fiber,234.0,6.0,0.15,not_applicable,0.0,151.0,PCE_SP,33.0,Steam Curing,100.0,234.0,Ref-76-Research
664.0,OPC_42.5,42.5,195.0,166.0,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1030.0,Quartz Sand,3.0,Straight Steel Fiber,234.0,6.0,0.15,not_applicable,0.0,151.0,PCE_SP,38.0,Steam Curing,100.0,261.0,Ref-76-Research
498.0,OPC_42.5,42.5,173.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,332.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1079.0,Quartz Sand,3.0,Straight Steel Fiber,234.0,6.0,0.15,not_applicable,0.0,151.0,PCE_SP,35.0,Steam Curing,100.0,249.0,Ref-76-Research
830.0,OPC_42.5,42.5,291.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,977.0,Quartz Sand,3.0,Straight Steel Fiber,234.0,6.0,0.15,not_applicable,0.0,151.0,PCE_SP,55.0,Autoclave Curing,210.0,273.0,Ref-76-Research
664.0,OPC_42.5,42.5,205.0,83.0,class C,0.0,0.0,0.0,0.0,0.0,83.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1041.0,Quartz Sand,3.0,Straight Steel Fiber,234.0,6.0,0.15,not_applicable,0.0,151.0,PCE_SP,35.0,Autoclave Curing,210.0,270.0,Ref-76-Research
581.0,OPC_42.5,42.5,157.0,166.0,class C,0.0,0.0,0.0,0.0,0.0,83.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1066.0,Quartz Sand,3.0,Straight Steel Fiber,234.0,6.0,0.15,not_applicable,0.0,151.0,PCE_SP,34.0,Autoclave Curing,210.0,259.0,Ref-76-Research
498.0,OPC_42.5,42.5,141.0,249.0,class C,0.0,0.0,0.0,0.0,0.0,83.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1058.0,Quartz Sand,3.0,Straight Steel Fiber,234.0,6.0,0.15,not_applicable,0.0,151.0,PCE_SP,33.0,Autoclave Curing,210.0,250.0,Ref-76-Research
664.0,OPC_42.5,42.5,195.0,166.0,class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1030.0,Quartz Sand,3.0,Straight Steel Fiber,234.0,6.0,0.15,not_applicable,0.0,151.0,PCE_SP,38.0,Autoclave Curing,210.0,268.0,Ref-76-Research
498.0,OPC_42.5,42.5,173.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,332.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1079.0,Quartz Sand,3.0,Straight Steel Fiber,234.0,6.0,0.15,not_applicable,0.0,151.0,PCE_SP,35.0,Autoclave Curing,210.0,265.0,Ref-76-Research
1034.48,OPC_52.5,52.5,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1137.93,Locally Available Sand,0.63,not_applicable,0.0,,,not_applicable,0.0,186.21,PCE_SP,41.38,Standard Curing,20.0,97.7,Ref-77-Research
982.76,OPC_52.5,52.5,51.72,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1137.93,Locally Available Sand,0.63,not_applicable,0.0,,,not_applicable,0.0,186.21,PCE_SP,41.38,Standard Curing,20.0,105.4,Ref-77-Research
929.03,OPC_52.5,52.5,103.23,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1135.48,Locally Available Sand,0.63,not_applicable,0.0,,,not_applicable,0.0,185.81,PCE_SP,46.45,Standard Curing,20.0,106.5,Ref-77-Research
877.42,OPC_52.5,52.5,154.84,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1135.48,Locally Available Sand,0.63,not_applicable,0.0,,,not_applicable,0.0,185.81,PCE_SP,46.45,Standard Curing,20.0,113.1,Ref-77-Research
825.81,OPC_52.5,52.5,206.45,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1135.48,Locally Available Sand,0.63,not_applicable,0.0,,,not_applicable,0.0,185.81,PCE_SP,46.45,Standard Curing,20.0,106.0,Ref-77-Research
772.53,OPC_52.5,52.5,257.51,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1133.05,Locally Available Sand,0.63,not_applicable,0.0,,,not_applicable,0.0,185.41,PCE_SP,51.5,Standard Curing,20.0,108.3,Ref-77-Research
721.03,OPC_52.5,52.5,309.01,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1133.05,Locally Available Sand,0.63,not_applicable,0.0,,,not_applicable,0.0,185.41,PCE_SP,51.5,Standard Curing,20.0,101.6,Ref-77-Research
881.21,OPC_52.5,52.5,155.51,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1140.39,Locally Available Sand,0.63,not_applicable,0.0,,,not_applicable,0.0,186.61,PCE_SP,36.29,Standard Curing,20.0,113.1,Ref-77-Research
777.54,OPC_52.5,52.5,155.51,103.67,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1140.39,Locally Available Sand,0.63,not_applicable,0.0,,,not_applicable,0.0,186.61,PCE_SP,36.29,Standard Curing,20.0,97.8,Ref-77-Research
725.7,OPC_52.5,52.5,155.51,155.51,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1140.39,Locally Available Sand,0.63,not_applicable,0.0,,,not_applicable,0.0,186.61,PCE_SP,36.29,Standard Curing,20.0,92.0,Ref-77-Research
673.87,OPC_52.5,52.5,155.51,207.34,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1140.39,Locally Available Sand,0.63,not_applicable,0.0,,,not_applicable,0.0,186.61,PCE_SP,36.29,Standard Curing,20.0,91.5,Ref-77-Research
570.19,OPC_52.5,52.5,155.51,311.02,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1140.39,Locally Available Sand,0.63,not_applicable,0.0,,,not_applicable,0.0,186.61,PCE_SP,36.29,Standard Curing,20.0,85.8,Ref-77-Research
466.52,OPC_52.5,52.5,155.51,414.69,class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1140.39,Locally Available Sand,0.63,not_applicable,0.0,,,not_applicable,0.0,186.61,PCE_SP,36.29,Standard Curing,20.0,88.3,Ref-77-Research
777.54,OPC_52.5,52.5,155.51,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,103.67,Steel Slag,0.0,0.0,0.0,0.0,0.0,not_applicable,1140.39,Locally Available Sand,0.63,not_applicable,0.0,,,not_applicable,0.0,186.61,PCE_SP,36.29,Standard Curing,20.0,96.0,Ref-77-Research
725.7,OPC_52.5,52.5,155.51,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,155.51,Steel Slag,0.0,0.0,0.0,0.0,0.0,not_applicable,1140.39,Locally Available Sand,0.63,not_applicable,0.0,,,not_applicable,0.0,186.61,PCE_SP,36.29,Standard Curing,20.0,92.6,Ref-77-Research
673.87,OPC_52.5,52.5,155.51,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,207.34,Steel Slag,0.0,0.0,0.0,0.0,0.0,not_applicable,1140.39,Locally Available Sand,0.63,not_applicable,0.0,,,not_applicable,0.0,186.61,PCE_SP,36.29,Standard Curing,20.0,90.4,Ref-77-Research
570.19,OPC_52.5,52.5,155.51,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,311.02,Steel Slag,0.0,0.0,0.0,0.0,0.0,not_applicable,1140.39,Locally Available Sand,0.63,not_applicable,0.0,,,not_applicable,0.0,186.61,PCE_SP,36.29,Standard Curing,20.0,96.3,Ref-77-Research
466.52,OPC_52.5,52.5,155.51,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,414.69,Steel Slag,0.0,0.0,0.0,0.0,0.0,not_applicable,1140.39,Locally Available Sand,0.63,not_applicable,0.0,,,not_applicable,0.0,186.61,PCE_SP,36.29,Standard Curing,20.0,87.8,Ref-77-Research
881.21,OPC_52.5,52.5,155.51,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1140.39,Locally Available Sand,0.63,not_applicable,0.0,,,not_applicable,0.0,186.61,PCE_SP,36.29,Standard Curing,20.0,113.1,Ref-77-Research
777.54,OPC_52.5,52.5,155.51,51.84,class F,0.0,0.0,0.0,0.0,0.0,0.0,51.84,Steel Slag,0.0,0.0,0.0,0.0,0.0,not_applicable,1140.39,Locally Available Sand,0.63,not_applicable,0.0,,,not_applicable,0.0,186.61,PCE_SP,36.29,Standard Curing,20.0,102.4,Ref-77-Research
673.87,OPC_52.5,52.5,155.51,103.67,class F,0.0,0.0,0.0,0.0,0.0,0.0,103.67,Steel Slag,0.0,0.0,0.0,0.0,0.0,not_applicable,1140.39,Locally Available Sand,0.63,not_applicable,0.0,,,not_applicable,0.0,186.61,PCE_SP,36.29,Standard Curing,20.0,100.5,Ref-77-Research
570.19,OPC_52.5,52.5,155.51,155.51,class F,0.0,0.0,0.0,0.0,0.0,0.0,155.51,Steel Slag,0.0,0.0,0.0,0.0,0.0,not_applicable,1140.39,Locally Available Sand,0.63,not_applicable,0.0,,,not_applicable,0.0,186.61,PCE_SP,36.29,Standard Curing,20.0,108.1,Ref-77-Research
466.52,OPC_52.5,52.5,155.51,207.34,class F,0.0,0.0,0.0,0.0,0.0,0.0,207.34,Steel Slag,0.0,0.0,0.0,0.0,0.0,not_applicable,1140.39,Locally Available Sand,0.63,not_applicable,0.0,,,not_applicable,0.0,186.61,PCE_SP,36.29,Standard Curing,20.0,92.8,Ref-77-Research
362.85,OPC_52.5,52.5,155.51,259.18,class F,0.0,0.0,0.0,0.0,0.0,0.0,259.18,Steel Slag,0.0,0.0,0.0,0.0,0.0,not_applicable,1140.39,Locally Available Sand,0.63,not_applicable,0.0,,,not_applicable,0.0,186.61,PCE_SP,36.29,Standard Curing,20.0,86.5,Ref-77-Research
881.21,OPC_52.5,52.5,155.51,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1140.39,Locally Available Sand,0.63,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,186.61,PCE_SP,36.29,Hot Water Curing,90.0,201.4,Ref-77-Research
570.19,OPC_52.5,52.5,155.51,124.41,class F,0.0,0.0,0.0,0.0,0.0,0.0,186.61,Steel Slag,0.0,0.0,0.0,0.0,0.0,not_applicable,1140.39,Locally Available Sand,0.63,Straight Steel Fiber,156.0,13.0,0.2,not_applicable,0.0,186.61,PCE_SP,36.29,Hot Water Curing,90.0,188.3,Ref-77-Research
600.0,OPC_52.5,52.5,150.0,0.0,not_applicable,180.0,0.0,0.0,0.0,0.0,750.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,500.0,Silica Sand,0.18,PE Fiber,20.0,18.0,0.024,not_applicable,0.0,240.0,HRWRA,15.0,Standard Curing,,129.0,Ref-78-Research
600.0,OPC_52.5,52.5,150.0,0.0,not_applicable,180.0,0.0,0.0,0.0,0.0,750.0,0.0,not_applicable,6.0,0.0,0.0,0.0,0.0,not_applicable,500.0,Silica Sand,0.18,PE Fiber,20.0,18.0,0.024,not_applicable,0.0,240.0,HRWRA,15.0,Standard Curing,,132.0,Ref-78-Research
600.0,OPC_52.5,52.5,150.0,0.0,not_applicable,180.0,0.0,0.0,0.0,0.0,750.0,0.0,not_applicable,12.0,0.0,0.0,0.0,0.0,not_applicable,500.0,Silica Sand,0.18,PE Fiber,20.0,18.0,0.024,not_applicable,0.0,240.0,HRWRA,15.0,Standard Curing,,138.0,Ref-78-Research
600.0,OPC_52.5,52.5,150.0,0.0,not_applicable,180.0,0.0,0.0,0.0,0.0,750.0,0.0,not_applicable,18.0,0.0,0.0,0.0,0.0,not_applicable,500.0,Silica Sand,0.18,PE Fiber,20.0,18.0,0.024,not_applicable,0.0,240.0,HRWRA,15.0,Standard Curing,,139.0,Ref-78-Research
600.0,OPC_52.5,52.5,150.0,0.0,not_applicable,180.0,0.0,0.0,0.0,0.0,750.0,0.0,not_applicable,24.0,0.0,0.0,0.0,0.0,not_applicable,500.0,Silica Sand,0.18,PE Fiber,20.0,18.0,0.024,not_applicable,0.0,240.0,HRWRA,15.0,Standard Curing,,132.0,Ref-78-Research
